72579376	"Well, of COURSE we knew Iran was lying when we paid them billions of dollars!" - Obama Inc.'s idea of a defense after Netanyahu speech	2018-04-30 18:38:16	None	991023948946132992  0
885161611106844673	WOW: Israeli spies smuggled out Iran's top secret nuke weapons files. Definitive proof Iran still secretly developing nuke weapons. Conclusion: Obama's Iran deal was nonsense theater to empower Iran's regional pursuit of dominance.	2018-04-30 18:38:16	None	991023949235572736  0
3074371177	Watching @netanyahu's press conference on Iran's secret nuke program. Clear evidence of lying to IAEA, cheating on Obama pact. Wow.	2018-04-30 18:38:16	None	991023949252382720  0
377899264	She got it from her Mama..... https://t.co/yIaupogbMJ	2018-04-30 18:38:16	None	991023949684314112  1
2173570430	Well, of course they do. The only real question is how long did Obama know it and how long did he ignore it. #Obama #IranDeal #Catastrophe https://t.co/OV3UFD7RjN	2018-04-30 18:38:16	None	991023950024138752  1
104891939	@JacobAWohl https://t.co/y7i98MJYT0	2018-04-30 18:38:16	None	991023950913265664  0
954553321129480192	WOW: Israeli spies smuggled out Iran's top secret nuke weapons files. Definitive proof Iran still secretly developing nuke weapons. Conclusion: Obama's Iran deal was nonsense theater to empower Iran's regional pursuit of dominance.	2018-04-30 18:38:17	None	991023952117059585  0
101022303	Obama was able to negotiate bathroom policies And Trump negotiates on the world stage And that's the difference between a community organizer who wanted to change bathroom laws, And A President who got the Korean peninsula to sign a peace treaty 	2018-04-30 18:38:17	None	991023951982800898  1
45637919	Some of the possible answers are unthinkable. https://t.co/Fv9zLzJWkR	2018-04-30 18:38:17	None	991023952029016072  0
845007677113581568	To recap:-lifted sanctions that were crippling the Iranian economy-sent Iran billions in cash on pallets-spiked Hezbollah prosecutions-allowed Iran to expand its presence throughout the ME......in exchange for a worthless piece of paper that propped up Obamas legacy.	2018-04-30 18:38:17	None	991023952565682176  0
2618797484	WOW: Israeli spies smuggled out Iran's top secret nuke weapons files. Definitive proof Iran still secretly developing nuke weapons. Conclusion: Obama's Iran deal was nonsense theater to empower Iran's regional pursuit of dominance.	2018-04-30 18:38:17	None	991023953773670400  0
361483410	Obama thought he deserved the Nobel Peace prize, and Rahul Dravid thought he didn't deserve an  honorary doctorate because he didn't work hard towards it unlike his family members. Tell you what..Obama is nowhere near Dravid's stature.	2018-04-30 18:38:17	None	991023953685594112  0
564669355	@angel_leigh @DebiLewis12 @geovazquez31 @realDonaldTrump Wow hunny. Ill keep listening to the real progress thats happening in our country. Obviously you dont follow stocks or anything outside your liberal agenda. Oh yeah and btw North Korea isnt going to start a nuclear war now, so remind me again what Obama did. Right, Nothing.	2018-04-30 18:38:17	None	991023953752809472  0
3234615399	You don't get to attempt a coup, fail, and then shrug and walk away.For justice, Obama must go to prison and Hillary must never leave prison.	2018-04-30 18:38:17	None	991023954054860806  0
4199026709	Obama did enough for this country and lets not forget! he did it while the house was Republican .	2018-04-30 18:38:17	None	991023954147119106  1
783474580040146944	I agree. https://t.co/OJYl81PeYY	2018-04-30 18:38:17	None	991023954046398469  1
824368875043053570	The Obama administration is like a stain on American history. How could he and his henchmen have been so gullible, without having been willfully so. The Manchurian Candidate trolls are starting to look like geniuses. This Obama was really a bad guy. https://t.co/0GJMu7tr7R	2018-04-30 18:38:18	None	991023955594174464  0
3093504831	Some of the possible answers are unthinkable. https://t.co/Fv9zLzJWkR	2018-04-30 18:38:18	None	991023956684693509  0
945316274757804032	Watching @IsraeliPM lay out hard evidence of Iranian nuclear intentions makes us realize what a bunch of naive doofuses ran foreign policy under Obama and endangered the world.	2018-04-30 18:38:18	None	991023957913559040  0
821181617771343872	Deplorables: "Chelsea Clinton is ugly. Hillary is a hag. Obama is an ape. Michelle Obama is a man. Libtards are fragile snowflakes."also Deplorables: "How dare Michelle Wolf poke fun at Sarah Huckabee Sanders."	2018-04-30 18:38:18	None	991023958068793344  0
4822039626	BREAKING: After Obama caved to Iran and sent Billions in cash on pallets, Israeli Prime Minister Benjamin Netanyahu says Iran "lied" after signing nuclear deal and moved weapons to a secret location and that Israel has 'New and Conclusive proof' of that.	2018-04-30 18:38:18	None	991023957993287680  0
422795695	Iran would love to wipe Israel off the map, and their idiot stooges Obama, Kerry, et al were more than happy to strike the Iran Deal to help them in their goalObamas legacy is of abject failure.  Full stop. https://t.co/IZfG3DnAYi	2018-04-30 18:38:18	None	991023958689492992  0
253093355	The Obama administration is like a stain on American history. How could he and his henchmen have been so gullible, without having been willfully so. The Manchurian Candidate trolls are starting to look like geniuses. This Obama was really a bad guy. https://t.co/0GJMu7tr7R	2018-04-30 18:38:18	None	991023959444516865  0
914995071967166464	If sarah sanders not walking off stage after 3 jokes is impressive then how impressive was Former President Barack Obama for sticking around for 8 years of racist rhetoric? and none of the racists were joking. They were just being racists. Another win for Barack Obama!	2018-04-30 18:38:18	None	991023959679406080  0
606841985	WOW: Israeli spies smuggled out Iran's top secret nuke weapons files. Definitive proof Iran still secretly developing nuke weapons. Conclusion: Obama's Iran deal was nonsense theater to empower Iran's regional pursuit of dominance.	2018-04-30 18:38:18	None	991023959725441025  0
434525588	@the_soccerfield @dalton_scoggins @stephen7979 lmao yall got it. too many messages to reply too, I didnt say trump was doing bad as a pres. but to say obama did nothing. false. and trump, is still a piece of shit. with a big mouth and fast fingers.	2018-04-30 18:38:19	None	991023960023293954  0
965736006807965697	@MelindaThinker @blairarthur1 @ReaIFakeNewts @BitchesAlice @LewisWilson43 @dusty_rhino @Champenoise46 @Biglued1 @LeonWhi63670221 @mimisteph63 @aflyingmonk3y @DisneyFamJam @realgrace_kelly @BrandiCox15 @Armygirl12814 @DanFoc77 @Vet47Army @deplorabletx71 @TheManSam @tmwalw2007 @JeffGrose59 @SumatraSue @Enterprise1010 @MacblaneMarcia @abytw @AnnieAdelel @milliem81611615 @Michaelcraddo16 @Emeraldluxury @njbeach15 @PortugueseMamaC @TeedIsMe @darrylXdotcom @buffwon @WSCP1 @jess84109412 @ashman_andrew @basedinfidel8 @MagaPami @GraceKens1 @RiemDebra @Tao_Athe @wordsmithviv @Ginlefebvre @seames_jr @jniel84 @HoracioChacon3 @Trandall72 @donald_gatton @swann_combs He sure did, and none of it was a cause to award him with the Nobel Peace Prize. What he had done was not good for the country or any other cause. Other than the Middle East countries and illegals nobody benefited from anything Obama has done.	2018-04-30 18:38:19	None	991023961155698693  0
791424777923592192	The Obama administration is like a stain on American history. How could he and his henchmen have been so gullible, without having been willfully so. The Manchurian Candidate trolls are starting to look like geniuses. This Obama was really a bad guy. https://t.co/0GJMu7tr7R	2018-04-30 18:38:19	None	991023961675780096  0
3301318427	Well, of course they do. The only real question is how long did Obama know it and how long did he ignore it. #Obama #IranDeal #Catastrophe https://t.co/OV3UFD7RjN	2018-04-30 18:38:19	None	991023962548260865  0
846562058606854144	BREAKING: After Obama caved to Iran and sent Billions in cash on pallets, Israeli Prime Minister Benjamin Netanyahu says Iran "lied" after signing nuclear deal and moved weapons to a secret location and that Israel has 'New and Conclusive proof' of that.	2018-04-30 18:38:19	None	991023962875351040  0
384599314	.@BPUnion President Brandon Judd: Under the Obama admin, we would let everybody into the U.S. through ports of entry  under President Trump we have the right to turn people away https://t.co/JNlah7Y8Rz	2018-04-30 18:38:19	None	991023963294851073  1
769172100414337025	@geertwilderspvv REMEMBER! Valerie Jared was BORN in Iran. Hmmmm? What are her parents links?  Does she still have an allegiance to Iran? Was she influential to Obamas treatment of IRAN????	2018-04-30 18:38:19	None	991023963764678656  0
918205963387072512	I know the race provocateurs want to say Chicago was worst 8 years after ObamaThe truth is, it wasnt just Chicago. The entire country was worse. That guy skated through his presidency just like life and @realDonaldTrump was elected to set the correct course #realtalk #dupree	2018-04-30 18:38:20	None	991023964335026178  0
1143293335	This story from a former Obama appointee has it all: the journey of an immigrant, a son's love for his father, and the heart of an extraordinary president.Read it, thank @geevarsg for writing it, and keep fighting to bring decency back to the White House https://t.co/Aeo3ZQGy5u	2018-04-30 18:38:20	None	991023964309901317  1
863935593998295040	Obama:  26,000 drone strikes in 2016 alone in the Middle East, destabilized multiple countries, created ISISResult: NOBEL PEACE PRIZETrump: Ended the Korean War, passed tax cuts, broke stock market records and won trade war with ChinaResult: TRASHED IN THE MEDIA EVERY DAY	2018-04-30 18:38:20	None	991023965261914114  1
60605140	@THEKIGERBBAND @PoliticalShort Kerry &amp; Obamas should be ashamed of themselves. We gave Iran the resources &amp; the funds to build the weapons to kill us &amp; our allies. We funded our enemy! Shameful &amp; unforgivable. Journalists should be having a meltdown about thisHELLO!	2018-04-30 18:38:20	None	991023965861810182  0
780521952742105088	A conservative said 12-year-old Chelsea Clinton was the White House dog.A conservative said Michelle Obama should return to being a male and let loose in the outback of Zimbabwe.But Michelle Wolfs tame Sarah Huckabee Sanders makeup burn at #WHCD was over the line? GTFO.	2018-04-30 18:38:20	None	991023965442379777  0
1071515880	I'm not entirely sure this qualifies as "breaking" news, since every sane person (meaning no one in the Obama admin) knew it would happen before they even signed their stupid "deal"https://t.co/semfOScLVd	2018-04-30 18:38:20	None	991023966155309056  1
512281231	Que nada, Obama era muito melhor! Ele era simptico, tirava selfies com jornalistas, postava fotos e vdeos engraadinhos dentro da Casa Branca e at andou de skate num programa de TV. Quer melhor presidente do que isso? https://t.co/QYJT4pJBGO	2018-04-30 18:38:20	None	991023964704116741  1
930953920272244736	Just a quick reminder that President Obama sent a secret letter to Ayatollah Ali Khamenei encouraging him toward a nuclear agreement in 2014. Or, you know, the Iran Deal.Why send secret letters, Obama?https://t.co/f8JwMIp089 https://t.co/gWOwvdEJzP	2018-04-30 18:38:20	None	991023966700453893  0
626001092	@ladyhawkerfinds Your Obama is a POS? If you are a fan in Obama then it could be said if you that if ignorance is bliss, you must be orgasmic!	2018-04-30 18:38:20	None	991023966587424769  0
985352181317554176	On an related un related note, If Trump can abolish slavery again, he will be the greatest President since Lincoln.https://t.co/NbSBiWWFQY https://t.co/bJNn9jfDl5	2018-04-30 18:38:20	None	991023966524293120  1
581324791	Iran's deputy foreign minister signals the country will exit the nuclear deal brokered by the Obama administration - came just before Netanyahu gave a speech accusing the country of lying, secretly advancing nuclear weapons program https://t.co/gRLq67rQqJ https://t.co/ZwkgfhMaU3	2018-04-30 18:38:20	None	991023967455600640  0
986448409455280128	The Obama administration is like a stain on American history. How could he and his henchmen have been so gullible, without having been willfully so. The Manchurian Candidate trolls are starting to look like geniuses. This Obama was really a bad guy. https://t.co/0GJMu7tr7R	2018-04-30 18:38:20	None	991023967459622913  0
14972032	ICYMI: Judicial Watch found clear evidence that Lois Lerner was actively involved in the lengthy covering up of improper IRS activities, targeting, &amp; abuses. JW also revealed that the IRS scandal included the involvement of both Obama's DOJ &amp; the FBI. https://t.co/J0UKwpikKj	2018-04-30 18:38:20	None	991023967917019136  1
711031138173587456	The Obama administration is like a stain on American history. How could he and his henchmen have been so gullible, without having been willfully so. The Manchurian Candidate trolls are starting to look like geniuses. This Obama was really a bad guy. https://t.co/0GJMu7tr7R	2018-04-30 18:38:20	None	991023967388352512  0
3122464742	@John200MA @Tori_Ashley_ @billybobjimmyj1 @IngrahamAngle @realDonaldTrump @BarackObama Obama deported more immigrants than "compassionate conservative" Bush did, and America's complex immigration system is among the most stringent, vetted, and exacting in the world.  There are also several routes to becoming a citizen- pretending they're all the same isn't helpful.	2018-04-30 18:38:20	None	991023967958896640  0
456330615	So, the Iran deal was a total sham. Who knew. (besides EVERYONE NOT in the Obama administration)#IranNuclearDeal #Netanyahu #IranDeal #Iran	2018-04-30 18:38:21	None	991023968722309120  0
3052961849	BREAKING: Iran has announced that it's pulling out from the 'Iran deal' after receiving billions in cash from the Obama Administration	2018-04-30 18:38:21	None	991023970316181507  1
978430089040818176	Do you think Trump is more deserving of a Nobel Peace Prize than Obama was? Vote and retweet. Let's pressure the left into giving him recognition or showing their bias. #MAGA #KAG #AmericaFirst	2018-04-30 18:38:21	None	991023970123108352  1
990997030817460226	ICYMI: Judicial Watch found clear evidence that Lois Lerner was actively involved in the lengthy covering up of improper IRS activities, targeting, &amp; abuses. JW also revealed that the IRS scandal included the involvement of both Obama's DOJ &amp; the FBI. https://t.co/J0UKwpikKj	2018-04-30 18:38:21	None	991023970785755136  0
972057693560111105	@Cernovich Instead, the #DestroyTrumpMedia were Obamas fawning, willing stenographers. Thank God for REAL journalists like @SaraCarterDC and @jsolomonReports	2018-04-30 18:38:21	None	991023971289174016  0
724616061891420162	Well, of course they do. The only real question is how long did Obama know it and how long did he ignore it. #Obama #IranDeal #Catastrophe https://t.co/OV3UFD7RjN	2018-04-30 18:38:21	None	991023971658338304  0
975579190111162370	Uff nunca cre que AMLO, MORENA, militantes y simpatizantes furamos TAN PODEROSOS que podemos obligar a empresas como Cinpolis, Televisa, Netflix, NatGeo, Univisin y muchas otras a decidir sobre lo que pasan o no, ese poder no lo tiene ni Obama!!! https://t.co/BcB5E2SSWP	2018-04-30 18:38:21	None	991023971993866240  1
484463848	Well, of course they do. The only real question is how long did Obama know it and how long did he ignore it. #Obama #IranDeal #Catastrophe https://t.co/OV3UFD7RjN	2018-04-30 18:38:21	None	991023971695984641  0
35628697	@andizeisler #Obama #Pizzagate #Democrats but Trump says grab em by the pussy. Obama does it and you get silence. https://t.co/q8M5v7RjZY	2018-04-30 18:38:21	None	991023970999730176  0
33973135	WOW: Israeli spies smuggled out Iran's top secret nuke weapons files. Definitive proof Iran still secretly developing nuke weapons. Conclusion: Obama's Iran deal was nonsense theater to empower Iran's regional pursuit of dominance.	2018-04-30 18:38:21	None	991023972090249216  0
711800966	Michelle Obama was a wife and mother too and that didnt stop GOP lawmakers, communications officials, journalists etc from calling her a baby momma, angry, ape, gorilla, escaped from the zoo, a man, ghetto, has a big butt, Moo-shell etc.Where was your outrage then? https://t.co/E92Ux0phvf	2018-04-30 18:38:21	None	991023972253872128  1
264429757	Cardi B and Offset with Sasha Obama https://t.co/rjoajAw2e8	2018-04-30 18:38:22	None	991023972912332800  1
344845064	@FoxNews @bluedevildavey @netanyahu NOW you know why ( among other reasons ) #OBAMA used OUR tax $$ to TRY &amp; defeat #Bibi #Netanyahu #ObamaGate #IranDeal #Iran #IranDealSCAM #IranDealScandal #Israel #ValerieJarret https://t.co/T7vYUW8gEb	2018-04-30 18:38:22	None	991023972979372032  0
74652492	An Open Letter of Apology to @POTUS @BarackObama: https://t.co/EtXuYwFFTA	2018-04-30 18:38:22	None	991023973948325889  1
381311273	You don't get to attempt a coup, fail, and then shrug and walk away.For justice, Obama must go to prison and Hillary must never leave prison.	2018-04-30 18:38:22	None	991023974908768256  0
829145487483686912	How will the Clown Media and the Dems spin THIS?! https://t.co/VYRPuqan8y	2018-04-30 18:38:22	None	991023974661304320  0
742100537919823872	@seanhannity Amazing that these former Staff of Obama caught lying &amp; leaking has been allowed to get away with under the Direction of Former President Obama.	2018-04-30 18:38:22	None	991023975022120960  0
3144775402	Pompeo in Middle East to give advance warning @realDonaldTrump has decided to END https://t.co/ZNJD3W0Kji Netanyahu speech proves Iran deal based on Kerry/Obama/Hillary LIES #QAnon @realDonaldTrump Netanyahu speech briefed for DJT at WH prior to public delivery END IRAN NUKES NOW	2018-04-30 18:38:22	None	991023975458332672  0
191093007	Cardi B, OFFset, and Sasha Obama at #BroccoliCity Photo by @FloNgala https://t.co/SZmuZxoQWF	2018-04-30 18:38:22	None	991023975768776704  1
47043228	You don't get to attempt a coup, fail, and then shrug and walk away.For justice, Obama must go to prison and Hillary must never leave prison.	2018-04-30 18:38:23	None	991023978008465411  0
738034558084472832	BREAKING: Iran has announced that it's pulling out from the 'Iran deal' after receiving billions in cash from the Obama Administration	2018-04-30 18:38:23	None	991023977802883074  1
3523393460	Obama did enough for this country and lets not forget! he did it while the house was Republican .	2018-04-30 18:38:23	None	991023978310389761  1
873770537465630720	BREAKING: After Obama caved to Iran and sent Billions in cash on pallets, Israeli Prime Minister Benjamin Netanyahu says Iran "lied" after signing nuclear deal and moved weapons to a secret location and that Israel has 'New and Conclusive proof' of that.	2018-04-30 18:38:23	None	991023979099054080  0
780512899504668672	.@netanyahu has the goods on the mullahs. Half a ton of evidence from the continuing Project AMAD program building nuclear weapons to use against the West. Obamas JCPOA is worse than a fraud. @realDonaldTrump will kill it. https://t.co/YDpezunf2Z	2018-04-30 18:38:23	None	991023979304386560  0
822593412687921153	I saw evidence regularly presented to the Security Council years ago showing Iran lying to the IAEA. https://t.co/AaWbauAW2Z	2018-04-30 18:38:23	None	991023979904323584  1
131764935	This is the 2nd time Netanyahu has tried to influence US fpolicy on the Iran Deal. The 1st time was before Congress, undermining Obama with unprecedented chutzpah. This time, he terrified his own nation w/ an "emergency" speech in ENGLISH meant for Trump. https://t.co/OMj4o2DZNW	2018-04-30 18:38:23	None	991023979723866112  0
314016613	Watch James Clapper falsely claiming that Obama didn't wiretap the Trump campaign. #LiarLiar https://t.co/MnVueJiCLQ	2018-04-30 18:38:23	None	991023980428582912  1
402396094	Cardi B and Offset with Sasha Obama https://t.co/rjoajAw2e8	2018-04-30 18:38:24	None	991023980747337728  1
780577173325221888	President Trump is on the verge of ending the Korean War. The left LAUGHED at President Trump when he said on the campaign trail that he would work to accomplish this.It's time we give this man the Nobel Peace Prize. Unlike Obama, he has accomplished something.	2018-04-30 18:38:24	None	991023981359644673  1
66367082	Netanyahus speech was short, clear, factual, compelling  a powerful rebuttal to the waves of pro-#IranNuclearDeal propaganda that the Obama/Kerry/European/Media left has been generating for years. Reminiscent of Churchills 1930s warnings about Germany. https://t.co/azMV1saJFN	2018-04-30 18:38:24	None	991023981661753345  1
815040959507558404	The Obama administration is like a stain on American history. How could he and his henchmen have been so gullible, without having been willfully so. The Manchurian Candidate trolls are starting to look like geniuses. This Obama was really a bad guy. https://t.co/0GJMu7tr7R	2018-04-30 18:38:24	None	991023981569429504  0
175049167	Obama helped Iran cover up their nuke program, got a Nobel prize. Trump helped end the Korean War, no prize. Help me out here	2018-04-30 18:38:24	None	991023981942792198  1
492757873	Netanyahu: Iran had secret 'Project Amad' to design, produce and test warheads https://t.co/t3FdrngRBm Iranian lies that Obama facilitated.	2018-04-30 18:38:24	None	991023982408237056  1
388540626	@MichelleDanie15 @jade3457 Obama also refuses to condemn Fidel Castro because he did some good for Cuba. Not condeming castro is like not condeming Hitler because he got Germany out of the depression and modernized their military	2018-04-30 18:38:24	None	991023982613794816  0
701628442136154112	Well, of course they do. The only real question is how long did Obama know it and how long did he ignore it. #Obama #IranDeal #Catastrophe https://t.co/OV3UFD7RjN	2018-04-30 18:38:24	None	991023982735511552  1
397928237	Jag r fr att ge Trump nobelpriset. Visst, han vevade lite p twitter och p ngot stt lste det sig. Inte fr att korrelation = kausalitet heller, men vafan. Obama fick det fr mindre. Kr hrt.	2018-04-30 18:38:24	None	991023982844489729  1
91956571	@prolifedefined @peterdaou Guess I missed that. But Fox is not news. They have recently admitted that, so if Obama criticized them, he was not criticizing "news" reporting.	2018-04-30 18:38:24	None	991023983368724480  0
24981350	@SonofLiberty357 Me waiting for indictments for Hillary, Lynch, Obama, Comey https://t.co/RGULihioWX	2018-04-30 18:38:25	None	991023985008824320  1
104966264	DAS zu dem von #Obama herbeigefhrten Deal mit #Iran, der von #Merkel &amp; ihren Beflissenen befrwortet wurde, und dessen iranische Vertreter der deutsche Bundesprsident #Steinmeier heute ins Schloss Bellevue eingeladen [!] hat. INTEGRATION VON ATOMSPRENGKPFEN AUF RAKETEN https://t.co/SM9R0ftf1X	2018-04-30 18:38:25	None	991023985524649984  1
769379882728091648	I said idiot menace as it applies to the inconceivable new global threats that idiot menace Barack Obama has created for the United States, Europe and Western civilization at large.#MakeAmericaGreatAgain #Trump2020  https://t.co/YN4EmSIhsQ	2018-04-30 18:38:25	None	991023985918992384
344339901	The Obama administration is like a stain on American history. How could he and his henchmen have been so gullible, without having been willfully so. The Manchurian Candidate trolls are starting to look like geniuses. This Obama was really a bad guy. https://t.co/0GJMu7tr7R	2018-04-30 18:38:25	None	991023985998483456
117467368	Watching @IsraeliPM lay out hard evidence of Iranian nuclear intentions makes us realize what a bunch of naive doofuses ran foreign policy under Obama and endangered the world.	2018-04-30 18:38:25	None	991023986216787968
3052961849	BREAKING: After Obama caved to Iran and sent Billions in cash on pallets, Israeli Prime Minister Benjamin Netanyahu says Iran "lied" after signing nuclear deal and moved weapons to a secret location and that Israel has 'New and Conclusive proof' of that.	2018-04-30 18:38:25	None	991023986577469441
227455259	@FoxNews @bluedevildavey @netanyahu NOW you know why ( among other reasons ) #OBAMA used OUR tax $$ to TRY &amp; defeat #Bibi #Netanyahu #ObamaGate #IranDeal #Iran #IranDealSCAM #IranDealScandal #Israel #ValerieJarret https://t.co/T7vYUW8gEb	2018-04-30 18:38:25	None	991023987764457472
860909762	In any election, the origins of contestants is questioned to establish their committment to their country. Obama's origins was questioned so was Trump's. There is nothing illegal about that unless one is an anti-freedom of speech zealot. https://t.co/gKgIC1wiMn	2018-04-30 18:38:25	None	991023987353407491
1377618524	They really only have standards when their own party is criticized. They really only care about crude language when it's directed at them. Ted Nugent suggested Obama suck on his machine gun. Conservatives were silent.	2018-04-30 18:38:25	None	991023988372582400
935213478243119104	ICYMI: Judicial Watch found clear evidence that Lois Lerner was actively involved in the lengthy covering up of improper IRS activities, targeting, &amp; abuses. JW also revealed that the IRS scandal included the involvement of both Obama's DOJ &amp; the FBI. https://t.co/J0UKwpikKj	2018-04-30 18:38:25	None	991023988347371520
2366554506	@RealJamesWoods Betcha Obama, who despises Israel, knew, approved &amp; helped accelerate Irans nuclear program. He wants the destruction of Israel. IMO	2018-04-30 18:38:25	None	991023988808781825
571275602	Well, of course they do. The only real question is how long did Obama know it and how long did he ignore it. #Obama #IranDeal #Catastrophe https://t.co/OV3UFD7RjN	2018-04-30 18:38:26	None	991023989475733504
929070462981885952	Do you think Trump is more deserving of a Nobel Peace Prize than Obama was? Vote and retweet. Let's pressure the left into giving him recognition or showing their bias. #MAGA #KAG #AmericaFirst	2018-04-30 18:38:26	None	991023989752463360
1607390360	How will the Clown Media and the Dems spin THIS?! https://t.co/VYRPuqan8y	2018-04-30 18:38:26	None	991023990113124352
45188519	When Obama left the White House in a helicopter that horrible day, I had the impression our true father was leaving &amp; the nation was stuck with a stepfather who was going to rape us. Now I increasingly believe that the media is the mother who wont stand up for us &amp; defy him.	2018-04-30 18:38:26	None	991023990603853824
332603508	The Israelis have balls of steel. https://t.co/BIZlsleuHQ	2018-04-30 18:38:26	None	991023990826151936
943908147537895424	Clapper under fire... https://t.co/dGi6iHP7VH	2018-04-30 18:38:26	None	991023991618981888
87561055	@KATVNews You'd think that would get Trump a Nobel Peace Prize. They have Obama one for just being mixed race.	2018-04-30 18:38:26	None	991023991849709569
587674234	The media will circle the wagons like never before. This makes the Obama Admin look like clowns and well, that can't happen.	2018-04-30 18:38:26	None	991023992768159744
284820716	#Mueller cant #ConflictOfInterestN wouldn't have#McCabe #Comey #Lynch #Obama #Hillary #Strzok #Page #BrennanALL #DEEPSTATE + more is connected to #MuellerIts why#Hubert All evidence sent by Trump to #Mueller 50% sent was on #LeftHubert has Cornered #Mueller https://t.co/1OCaQYDgRA	2018-04-30 18:38:26	None	991023992873127939
433185342	Cardi B and Offset with Sasha Obama https://t.co/rjoajAw2e8	2018-04-30 18:38:27	None	991023993426718720
1328685600	Mr President plz send in #ICE to arrest and prosecute Obama. Born in Kenya and no valid American citizenship. That would make him an illegal. We all know it. It is no secret. Neither are his other secrets secret anymore. #WeAreAwake https://t.co/l6WQpFyOxP	2018-04-30 18:38:27	None	991023993921548288
873885343593967616	@seanhannity Now I would really like to see my pension fund restored with the hundred 50 billion obummer gave to the Iranians we could have shored up all the Pension funds that are in Dire Straits and train new workers my Central States Pension Fund was signed Away by Obama	2018-04-30 18:38:27	None	991023994173345793
48491024	JUST IN: The Democrats and Obama lied about the Iran deal and @netanyahu has evidence that Iran has a nuclear arsenal.Iran encourages its people to chant death to America, death to Israel.The world has bigger problems than a porn stars misunderstanding of the law. https://t.co/hf2fxEavKx	2018-04-30 18:38:27	None	991023994290823168
264933553	@SebGorka @BarackObama That's the only legacy he wants. obama, the muslim who gave $billions of American dollars to promote global terrorism.	2018-04-30 18:38:27	None	991023995049914369
2786209473	INSIDE MAN: Former Obama Aide UNDER FIRE for CNN Leaks https://t.co/xm6SQM5qgI	2018-04-30 18:38:27	None	991023995817426945
1055800944	Obama did enough for this country and lets not forget! he did it while the house was Republican .	2018-04-30 18:38:27	None	991023996329054208
239114850	GOP vs. Dems: Trumps Justice Department sided with Texas in defending the states racially gerrymandered maps; the Justice Department under Obama had taken the opposite position. #FreePress and gerrymandering removed from DOJ handbook. https://t.co/0lKDAkMc1I	2018-04-30 18:38:27	None	991023997016948736
2227586268	Iran's deputy foreign minister signals the country will exit the nuclear deal brokered by the Obama administration - came just before Netanyahu gave a speech accusing the country of lying, secretly advancing nuclear weapons program https://t.co/gRLq67rQqJ https://t.co/ZwkgfhMaU3	2018-04-30 18:38:27	None	991023997180669957
901229797237379072	The Obama admin lied about the Iran deal, especially if the knew Iran would not be complacent, and the typical hacks in journalism are still running cover for it. It is fucking hilarious	2018-04-30 18:38:27	None	991023997432156160
1535473922	Some of the possible answers are unthinkable. https://t.co/Fv9zLzJWkR	2018-04-30 18:38:27	None	991023997319045122
950485326857781249	Shock? Who could trust just a word out of mouth of Mullahs of Iran? Only a fool &amp; fellow fraud like Obama.https://t.co/Bgq1agrSkx	2018-04-30 18:38:28	None	991023997742563329
